Income,Age,City_Tier,Occupation,Entertainment,Rent,Healthcare,Eating_Out,Groceries,Transport
20364.84487,46,Tier_2,Self_Employed,557.5157063,4072.968973,619.1034369,945.933334,2279.218671,1499.349627
82659.21407,43,Tier_2,Retired,2828.21174,16531.84281,3990.469832,2608.345737,9655.610002,5144.771227
17031.45297,45,Tier_2,Self_Employed,641.2290704,3406.290594,828.1158244,660.8516635,2416.304309,1299.588593
42787.7961,24,Tier_1,Retired,1850.302111,12836.33883,1433.723057,1588.148552,4943.59716,2799.376745
55751.5172,51,Tier_1,Retired,1772.183042,16725.45516,1942.185286,2655.374286,8324.70137,3301.825504
14291.32921,62,Tier_2,Self_Employed,481.599542,2858.265842,550.4583055,636.6719558,1435.300036,1080.64009
28604.87325,27,Tier_2,Self_Employed,709.0365182,5720.974651,1129.213011,665.4995132,4035.713412,2214.427942
2243.82839,58,Tier_2,Retired,45.42146875,448.765678,96.20177115,112.1114584,241.4570379,144.2318923
13219.42407,57,Tier_2,Professional,602.0414676,2643.884814,432.2986548,623.1069738,1831.312012,855.1444077
24511.51141,64,Tier_3,Retired,874.4377533,3676.726711,925.9776328,551.0234438,3227.601905,1898.682813
11055.97312,39,Tier_1,Student,473.2792136,3316.791937,349.7361378,542.8883095,1432.80604,665.801083
110733.5012,44,Tier_2,Self_Employed,3606.597574,22146.70025,4252.935704,2366.377145,12241.45192,7647.552237
9555.188251,56,Tier_2,Professional,302.1748273,1911.03765,350.1976108,418.9939382,1292.736879,490.1152401
21097.65279,39,Tier_1,Professional,1037.697195,6329.295838,752.6629904,813.3727136,2634.070815,1687.239096
33307.74137,36,Tier_2,Self_Employed,1582.695904,6661.548274,1388.714286,1113.537035,4866.842079,1800.732804
95032.22199,53,Tier_1,Professional,3586.899788,28509.6666,3137.306095,2248.251303,10529.65215,5258.629095
9511.557715,26,Tier_2,Student,273.674322,1902.311543,377.0708018,310.6462271,1363.0853,519.3580478
76075.66091,36,Tier_1,Self_Employed,3261.13325,22822.69827,2825.975501,2232.640224,10433.0115,3911.020304
30246.60148,19,Tier_3,Retired,908.5588207,4536.990222,951.2186957,1437.403286,3167.948604,2216.330783
13680.75993,45,Tier_1,Self_Employed,374.4461538,4104.227978,529.0691684,472.3456578,1731.225336,869.003128
43418.26309,56,Tier_2,Student,903.7161122,8683.652618,2155.697457,1344.960493,5857.267663,2777.075005
35178.85311,39,Tier_1,Professional,1415.17561,10553.65593,1444.616886,1215.1336,3659.814638,2785.523623
18560.28123,23,Tier_1,Self_Employed,406.4323152,5568.08437,772.5930739,708.0848324,2196.403538,1050.046196
31722.90736,64,Tier_2,Student,745.5905759,6344.581473,997.5594333,1368.956857,4376.029951,1639.902484
22041.92902,24,Tier_2,Retired,1006.130751,4408.385805,797.7431286,620.3662519,2691.518345,1504.121193
32851.95506,23,Tier_2,Student,1170.447514,6570.391012,1368.786293,931.5617857,3630.137662,2076.402732
50952.91247,50,Tier_2,Self_Employed,1235.537521,10190.58249,1955.267376,2424.570911,5492.4639,2855.237272
106698.8985,31,Tier_3,Student,2649.520033,16004.83477,3710.395712,3528.308537,15086.72275,6855.284669
11144.48752,18,Tier_2,Retired,503.0382283,2228.897503,348.3509631,366.9118481,1151.688285,619.9193446
165277.2028,42,Tier_1,Self_Employed,5048.769133,49583.16085,6353.494382,7163.813725,17532.04654,13004.98705
6293.561597,23,Tier_3,Professional,276.9640796,944.0342395,293.2863482,171.0894128,892.630336,483.6276854
26569.64253,45,Tier_3,Self_Employed,866.3368821,3985.446379,1222.837455,675.7992553,3548.802334,1745.150019
48031.21667,35,Tier_2,Retired,1042.18569,9606.243334,2031.362328,2141.670632,5368.774895,3048.992326
37561.92393,44,Tier_1,Retired,1183.166344,11268.57718,1432.870034,1222.234188,4068.093788,2195.465846
18229.43811,19,Tier_1,Self_Employed,791.6557076,5468.831432,810.2768549,684.4393401,1925.103457,1307.219905
25398.74038,57,Tier_2,Retired,1264.936388,5079.748076,1108.444006,564.4435978,2601.310147,1374.947729
20222.51594,38,Tier_2,Student,473.0345733,4044.503187,713.7123528,701.3346833,2235.73379,1458.655963
18722.11745,40,Tier_1,Student,473.390158,5616.635234,777.1988962,554.4824546,2590.770611,1192.258264
59197.48508,19,Tier_2,Professional,2888.768044,11839.49702,2861.183444,2048.034172,7739.247327,3963.404563
39917.29827,33,Tier_1,Self_Employed,1866.263612,11975.18948,1468.934043,1578.716015,5426.451502,2819.459268
17233.7506,21,Tier_3,Professional,691.2467913,2585.06259,531.2712764,441.1695742,2562.46989,1239.164352
61613.27078,51,Tier_2,Student,1939.519046,12322.65416,2732.967344,2088.85811,7475.235647,4337.883419
38360.83428,22,Tier_3,Professional,1537.970393,5754.125141,1894.977143,1726.265639,5611.279344,2272.661465
57482.87496,51,Tier_2,Retired,1350.89278,11496.57499,2439.525339,1715.09832,5969.41969,3131.240449
49645.13775,39,Tier_2,Self_Employed,1092.18162,9929.02755,2210.225976,1207.830036,6921.169743,2926.264591
15456.0633,63,Tier_1,Self_Employed,692.5190869,4636.81899,627.0948425,531.7884834,2026.073367,853.7282009
19164.3647,37,Tier_2,Self_Employed,603.0413823,3832.872941,694.4521943,424.2124832,2528.903535,1452.319898
54545.33909,56,Tier_1,Student,2300.60805,16363.60173,2395.589741,1309.17812,5459.553487,2833.717917
48886.12403,64,Tier_3,Retired,1486.05465,7332.918604,1572.07776,1264.634218,5385.713216,3283.086323
29502.53248,30,Tier_1,Student,1415.621607,8850.759744,1019.347819,1395.309908,4357.231805,2291.67936
32952.24158,61,Tier_3,Retired,1538.0391,4942.836237,1349.077792,1317.194499,4368.100121,2610.621991
83373.39872,51,Tier_2,Retired,3203.809411,16674.67974,3769.945926,1866.827639,12151.65183,6383.476709
18689.09634,61,Tier_1,Self_Employed,741.8563453,5606.728903,576.6226267,524.8188055,2001.326568,1214.944568
46473.17603,23,Tier_2,Student,1831.351157,9294.635206,1795.156663,2280.233477,5910.489096,3179.313319
25519.51005,46,Tier_2,Professional,560.2048246,5103.90201,854.3314192,1201.66631,2875.81821,1389.026271
25205.25285,50,Tier_2,Professional,1119.451784,5041.050569,792.120173,514.4499224,3740.929569,1420.58061
72256.25252,18,Tier_1,Self_Employed,3180.258849,21676.87575,2347.566662,2087.928491,9993.764814,4092.111498
58063.10642,64,Tier_1,Student,2611.586696,17418.93193,2210.569133,2398.588927,8610.381204,3834.238654
57512.6596,24,Tier_2,Retired,1549.781312,11502.53192,2443.344396,1959.147371,5845.950762,3832.0745
85249.34453,39,Tier_2,Self_Employed,3514.855307,17049.86891,3915.093707,3568.498506,9484.311871,4815.62238
30508.35117,49,Tier_3,Professional,1246.91483,4576.252675,1324.087123,1495.422078,4447.086722,1699.621141
51767.35606,31,Tier_2,Professional,1503.255322,10353.47121,2090.875711,1353.616297,5587.833081,3760.437908
23405.80284,41,Tier_1,Retired,822.4900059,7021.740853,872.0307608,645.82383,3127.678928,1343.479713
38881.96287,36,Tier_1,Student,1007.74345,11664.58886,1596.905511,1802.830187,5685.692223,2625.153184
27033.66492,44,Tier_1,Professional,918.2704998,8110.099476,1141.225259,542.030754,2719.52636,1519.772531
32420.60423,40,Tier_2,Student,813.4793681,6484.120846,1368.837307,1085.387397,4109.563039,2116.477777
48294.7569,62,Tier_3,Student,2098.672917,7244.213535,2061.852685,1406.091403,6297.063711,3313.94154
15589.86206,38,Tier_2,Professional,352.767668,3117.972412,508.5958751,715.2854143,2162.857658,1236.138565
159989.3423,61,Tier_2,Professional,4689.311466,31997.86845,7555.064222,5176.26541,22200.59193,8562.916318
13415.13405,46,Tier_1,Self_Employed,510.7337252,4024.540215,471.8067298,462.7483605,1710.524574,954.700252
11357.13853,18,Tier_3,Student,461.8950161,1703.570779,560.2082171,466.0745181,1638.79377,818.0452141
75768.76076,48,Tier_1,Self_Employed,3736.410519,22730.62823,3013.31245,2487.42733,8576.517083,4293.69393
56516.2121,44,Tier_3,Student,1632.924682,8477.431815,2030.894733,1640.018444,6818.079727,3513.827917
49426.82215,61,Tier_1,Professional,2249.655348,14828.04664,2358.422065,1522.101471,6582.468907,3522.941105
49594.19492,53,Tier_1,Student,1670.020488,14878.25848,2312.27549,2283.219458,6956.869664,3538.578446
29707.5126,44,Tier_2,Self_Employed,738.262215,5941.50252,1475.127236,915.6362779,3471.38377,1931.871414
14634.67751,32,Tier_1,Student,312.8679872,4390.403253,591.2542968,682.178024,1716.233586,1037.952836
31875.60642,42,Tier_2,Professional,1369.864916,6375.121284,1162.308614,817.2955343,3928.798258,2112.618045
17452.24009,32,Tier_2,Self_Employed,722.0568557,3490.448018,574.2690599,863.7835231,1996.531235,933.4691662
65450.43695,57,Tier_2,Student,2322.459518,13090.08739,2050.976435,3049.373836,7645.98937,4798.869588
26670.32373,36,Tier_2,Student,921.1688468,5334.064746,1320.535911,1229.485667,3505.633051,1543.068433
15499.37382,64,Tier_1,Student,524.946138,4649.812145,629.7603482,622.1224755,1720.016462,1227.692261
23198.52522,28,Tier_1,Student,1048.167399,6959.557565,1118.038968,858.6627729,2917.266362,1720.320203
41743.44968,58,Tier_2,Retired,1388.098031,8348.689936,1699.074653,873.7708033,6186.366869,3035.915614
19110.1143,50,Tier_2,Student,897.295143,3822.02286,888.8822867,587.8545336,2785.022731,1410.524128
15540.05781,58,Tier_2,Professional,597.9274068,3108.011563,738.4707354,327.9781525,1855.567724,957.6450506
36457.49826,40,Tier_3,Professional,1628.901587,5468.624739,1437.223741,1183.167205,4124.917076,1898.676807
36494.83116,29,Tier_2,Self_Employed,1182.778579,7298.966232,1547.126219,921.7385298,5457.928117,2260.470136
19998.21144,19,Tier_1,Student,546.3232082,5999.463431,737.6009549,489.6521509,2216.89382,1194.954357
20580.96742,60,Tier_2,Retired,650.8963985,4116.193484,1008.349061,909.6442129,2901.002951,1163.430265
36119.66058,38,Tier_3,Retired,1467.272241,5417.949087,1499.651191,1075.442719,5337.84138,2172.475593
9419.009255,31,Tier_2,Professional,220.6122871,1883.801851,357.2246217,306.9816679,1412.347472,658.1962519
9730.121295,51,Tier_2,Retired,436.5704941,1946.024259,347.6222498,471.909731,1183.885071,505.0346379
16885.27609,32,Tier_2,Professional,731.7849923,3377.055217,632.2541517,432.1113705,2046.371066,1002.363117
25290.77388,38,Tier_2,Student,912.5613597,5058.154775,1087.430222,916.9298135,3378.556024,1487.059071
38471.72032,40,Tier_1,Self_Employed,1226.867751,11541.51609,1273.812359,1893.092352,4611.311739,2165.917889
97659.05237,38,Tier_1,Student,4367.944542,29297.71571,2942.981177,4866.84455,10915.28637,7513.283479
59580.30582,31,Tier_2,Retired,2952.575037,11916.06116,2911.606049,1312.080272,6864.606619,4508.157332
26396.89944,38,Tier_2,Self_Employed,1199.090649,5279.379887,836.0470892,641.8813053,2751.611889,1838.23647
29547.06499,29,Tier_3,Self_Employed,772.0969772,4432.059748,1043.056006,1417.416503,3299.237956,2193.915715
13452.6201,59,Tier_1,Professional,432.6419731,4035.78603,641.6762658,627.9341785,1469.689988,958.5476676
29558.95882,63,Tier_1,Self_Employed,928.4409562,8867.687646,1316.735438,794.8843551,3639.059062,1539.096432
23813.92445,64,Tier_1,Professional,1117.932812,7144.177335,1063.35922,1057.555808,3546.81265,1773.323838
38836.95454,22,Tier_2,Retired,1136.552838,7767.390908,1666.030135,1526.734644,5201.505527,2476.19279
15477.89113,19,Tier_2,Professional,324.3008875,3095.578226,523.2158239,477.9410575,1694.503804,1009.324569
45452.80764,39,Tier_2,Student,1699.906493,9090.561529,1980.780415,1119.979408,6609.13058,3607.174183
102246.6991,23,Tier_1,Retired,3602.731516,30674.00974,3681.625275,3118.263502,11027.69989,8034.552566
27500.0896,61,Tier_2,Student,785.5891443,5500.01792,1069.219719,1033.587656,3473.115027,1612.612264
41370.44592,19,Tier_2,Retired,2024.860458,8274.089185,1745.948696,1239.225482,5458.309836,2530.710037
52107.6919,46,Tier_2,Self_Employed,2497.026402,10421.53838,1900.065608,2241.769581,6153.539909,2644.753481
21763.21162,53,Tier_2,Retired,820.2077179,4352.642325,662.9801896,742.024005,3043.868873,1364.328773
35890.45444,24,Tier_1,Student,742.9454191,10767.13633,1576.954865,976.1687701,3830.362312,2107.458218
30303.745,33,Tier_3,Retired,1513.146323,4545.56175,927.3171268,1422.186533,3827.861427,1556.637019
32438.2493,50,Tier_2,Student,963.7310203,6487.64986,1096.236307,981.5768876,3792.515602,1936.520442
16164.04861,50,Tier_3,Self_Employed,733.2743206,2424.607292,752.0942337,327.0162258,1625.13984,1094.367144
30594.04925,31,Tier_2,Student,718.332753,6118.80985,1064.799314,1340.765698,3777.511735,1890.123135
44683.12952,60,Tier_1,Professional,1440.447501,13404.93886,2120.021916,1062.452061,5361.678112,2545.171663
95785.59113,29,Tier_2,Retired,3374.165459,19157.11823,4444.024647,4610.146074,10440.79384,5004.097012
64625.82137,60,Tier_2,Student,1424.53018,12925.16427,2980.161814,1386.216637,7690.503522,4792.000956
167962.938,23,Tier_2,Student,3818.408729,33592.58759,7179.359463,5381.376603,18205.64192,9510.347416
16237.43423,29,Tier_2,Student,520.8380602,3247.486846,684.7708593,648.5597349,1981.801176,1228.825846
60283.22611,48,Tier_1,Professional,1482.859134,18084.96783,2284.637631,1378.004368,7303.238522,3684.207048
34739.2783,29,Tier_1,Self_Employed,1091.428444,10421.78349,1191.432699,1589.127204,4540.266601,2705.97287
172956.4326,27,Tier_1,Professional,7805.60143,51886.92979,5651.85993,7806.639,19681.95999,13795.41932
15714.10558,57,Tier_3,Self_Employed,470.083671,2357.115837,631.4480717,718.033192,1727.212459,1047.631955
15323.99511,44,Tier_1,Professional,702.6242522,4597.198534,684.0685659,441.196954,2079.894598,1010.735501
18572.52365,24,Tier_2,Student,382.5908592,3714.50473,587.4213603,416.5211501,2587.061396,1129.402972
5485.349452,63,Tier_2,Professional,167.3685945,1097.06989,228.6903691,242.8158014,562.6106425,421.9655165
19699.50216,53,Tier_2,Retired,941.0436703,3939.900432,761.1085442,914.4615963,2484.593767,1156.673142
16344.49678,50,Tier_3,Self_Employed,622.544792,2451.674517,594.1674607,486.8376463,2026.735382,1107.087984
33835.56306,44,Tier_1,Student,1043.810386,10150.66892,1463.417602,1263.05841,4124.647833,2324.635134
39432.96582,25,Tier_1,Self_Employed,1866.6275,11829.88974,1685.201694,1697.577099,3988.215958,3089.981516
134576.6672,22,Tier_2,Student,4670.103632,26915.33344,6097.654211,5746.044425,17108.89765,8445.743823
64170.0411,25,Tier_2,Student,1290.391044,12834.00822,2339.280966,1601.561647,8465.614386,3717.842224
18909.6894,57,Tier_2,Retired,492.070033,3781.937879,627.97519,626.4121284,2667.038488,1153.588096
14621.09932,38,Tier_2,Professional,549.8583516,2924.219865,712.6417192,299.4040752,2029.796588,1038.359997
44466.3498,41,Tier_3,Retired,1340.902302,6669.95247,2216.657375,1689.40552,4926.315449,2531.773562
10433.38557,24,Tier_3,Self_Employed,362.391322,1565.007836,388.2509525,258.8089174,1529.709753,676.4653109
129847.9817,36,Tier_3,Professional,3530.37516,19477.19725,4431.688511,6211.562673,13508.39001,6671.469706
77072.72667,48,Tier_2,Self_Employed,2180.274009,15414.54533,2725.570494,2194.19808,9829.272722,5263.052491
20611.65845,53,Tier_1,Professional,499.7450317,6183.497536,972.1097817,702.2451947,2290.594473,1337.713676
7619.34005,44,Tier_1,Retired,185.1971484,2285.802015,378.0154214,210.7851728,1021.747327,487.4937824
88614.48049,46,Tier_2,Student,2679.155182,17722.8961,3740.781924,3137.520789,12465.18632,5026.213745
27373.22937,40,Tier_2,Self_Employed,1187.833206,5474.645874,1109.010448,819.9613927,3850.91779,1949.692623
80757.46723,37,Tier_2,Self_Employed,3884.238849,16151.49345,3878.50435,3105.171846,9154.313696,6227.120214
8378.385666,23,Tier_2,Retired,305.7019914,1675.677133,347.267921,390.2626863,1008.982337,496.4629486
18572.78548,29,Tier_3,Retired,387.715829,2785.917823,824.6544545,823.1552725,2193.089321,1478.751188
30126.11313,29,Tier_2,Professional,1272.805938,6025.222626,954.02706,916.428344,3149.929339,1604.820901
31148.99111,20,Tier_1,Self_Employed,1494.898564,9344.697334,1142.156096,771.2708825,4359.878559,1818.64986
20929.19354,59,Tier_1,Retired,845.7576201,6278.758062,838.4815,783.2388345,2455.661599,1225.118075
49376.63455,56,Tier_2,Professional,2237.234803,9875.326911,1571.411467,1068.318021,5973.891555,3478.797948
12770.03024,52,Tier_2,Professional,312.1413672,2554.006048,388.884118,484.6627574,1711.028637,672.7837916
26770.31953,36,Tier_1,Self_Employed,613.5722855,8031.095859,1069.137974,907.7456164,3516.461201,1811.801048
33030.58291,62,Tier_1,Professional,1456.239345,9909.174872,1471.042606,1022.684734,4684.850865,2573.213443
45274.70323,21,Tier_3,Retired,1772.539343,6791.205484,2257.767054,1126.82902,5524.53204,3519.120978
53010.46167,48,Tier_2,Retired,1965.357621,10602.09233,2229.563389,2262.386282,7656.969357,4226.389467
12200.58264,59,Tier_1,Retired,428.2026616,3660.174793,366.4605142,597.8132404,1823.006575,916.0933709
8792.561193,55,Tier_1,Self_Employed,263.6197892,2637.768358,325.7875574,219.3114821,1034.305617,509.140779
83374.19418,50,Tier_3,Retired,3875.504952,12506.12913,2924.333918,2603.141875,9020.145617,4581.79217
39136.22823,23,Tier_3,Student,915.7611018,5870.434235,1662.481826,1048.963064,4241.840184,2027.115214
16484.29571,25,Tier_2,Professional,795.9611844,3296.859142,521.5562928,822.8583854,1967.28951,987.282093
103763.9868,45,Tier_2,Student,4675.757326,20752.79735,4190.820033,5094.232309,12521.19123,8129.781143
32908.70094,32,Tier_3,Professional,1229.603141,4936.305141,1401.83331,831.4430004,4874.129225,2201.91741
77063.91395,48,Tier_1,Self_Employed,2427.016816,23119.17419,3749.391135,2150.785921,11006.13482,4647.41777
31665.00623,25,Tier_2,Retired,1039.01964,6333.001246,1187.217753,750.6071981,4709.390213,1588.931861
155990.5957,23,Tier_1,Professional,5147.297599,46797.17872,5417.025279,6064.900711,20093.74001,10491.98051
122176.9075,46,Tier_2,Professional,4274.128373,24435.38149,6086.852162,3948.531566,12441.85706,9646.849359
24582.28503,63,Tier_2,Retired,879.8934215,4916.457006,919.828155,1177.648692,2872.56135,1963.150849
65264.88498,51,Tier_3,Self_Employed,1384.571246,9789.732746,2109.635438,1949.613619,9334.44667,4335.824206
50274.50759,24,Tier_2,Student,1304.140531,10054.90152,2196.388719,1721.213238,6378.239551,3761.702686
89666.9838,57,Tier_3,Self_Employed,3385.552749,13450.04757,3842.57067,3849.778537,11747.69757,4804.298882
13863.48788,27,Tier_2,Retired,491.0373009,2772.697577,675.8255572,393.2645033,1813.944139,1105.423232
51937.36896,30,Tier_1,Student,2035.516763,15581.21069,2526.128829,1161.631128,7722.465243,3433.86226
69960.93194,39,Tier_3,Retired,2900.115993,10494.13979,2517.414555,2465.273857,8865.32402,4308.627079
7346.366171,38,Tier_2,Student,205.6988831,1469.273234,300.9134985,263.7306495,991.8103944,449.1225762
11641.66614,18,Tier_2,Professional,513.354689,2328.333229,400.4380309,487.6925429,1220.758075,865.2769673
5869.747628,58,Tier_1,Retired,173.6512496,1760.924289,226.230958,218.7696915,718.0160776,457.8618434
24183.5322,59,Tier_2,Retired,790.6389255,4836.706441,741.8722121,1039.933777,3495.580073,1914.465997
